epoch;p: 0.79,ripartizione,Arena: III,𝜈: 0;p: 0.1,ibrida,Arena: III,𝜈: 0;p: 0.79,ripartizione,Arena: III,𝜈: 1;p: 0.79,ibrida,Arena: III,𝜈: 0;p: 0.1,ibrida,Arena: III,𝜈: 1;p: 0.1,ripartizione,Arena: III,𝜈: 0;p: 0.79,ibrida,Arena: III,𝜈: 1;p: 0.79,ripartizione,Arena: I,𝜈: 0;p: 0.1,ibrida,Arena: I,𝜈: 0;p: 0.1,ibrida,Arena: I,𝜈: 1;p: 0.79,ripartizione,Arena: I,𝜈: 1;p: 0.1,ripartizione,Arena: III,𝜈: 1;p: 0.79,ibrida,Arena: I,𝜈: 0;p: 0.1,ripartizione,Arena: I,𝜈: 1;p: 0.79,ibrida,Arena: I,𝜈: 1;p: 0.1,ripartizione,Arena: I,𝜈: 0;p: 0.79,ripartizione,Arena: IV,𝜈: 0;p: 0.79,ripartizione,Arena: I,𝜈: 10;p: 0.79,ibrida,Arena: IV,𝜈: 0;p: 0.1,ibrida,Arena: I,𝜈: 10;p: 0.1,ibrida,Arena: IV,𝜈: 0;p: 0.1,ripartizione,Arena: I,𝜈: 10;p: 0.79,ibrida,Arena: I,𝜈: 10;p: 0.79,ripartizione,Arena: IV,𝜈: 1;p: 0.79,ibrida,Arena: IV,𝜈: 1;p: 0.1,ripartizione,Arena: IV,𝜈: 0;p: 0.79,ripartizione,Arena: III,𝜈: 10;p: 0.1,ibrida,Arena: IV,𝜈: 1;p: 0.79,ibrida,Arena: III,𝜈: 10;p: 0.79,ripartizione,Arena: II,𝜈: 0;p: 0.79,ibrida,Arena: II,𝜈: 0;p: 0.79,ripartizione,Arena: II,𝜈: 1;p: 0.1,ibrida,Arena: III,𝜈: 10;p: 0.79,ibrida,Arena: II,𝜈: 1;p: 0.1,ibrida,Arena: II,𝜈: 1;p: 0.1,ibrida,Arena: II,𝜈: 0;p: 0.1,ibrida,Arena: II,𝜈: 10;p: 0.79,ripartizione,Arena: II,𝜈: 10;p: 0.79,ibrida,Arena: II,𝜈: 10;p: 0.79,ripartizione,Arena: I,𝜈: 100;p: 0.1,ripartizione,Arena: IV,𝜈: 1;p: 0.79,ripartizione,Arena: IV,𝜈: 10;p: 0.79,ibrida,Arena: I,𝜈: 100;p: 0.79,ibrida,Arena: IV,𝜈: 10;p: 0.1,ripartizione,Arena: II,𝜈: 10;p: 0.1,ripartizione,Arena: II,𝜈: 1;p: 0.1,ibrida,Arena: IV,𝜈: 10;p: 0.1,ripartizione,Arena: II,𝜈: 0;p: 0.1,ripartizione,Arena: III,𝜈: 10;p: 0.79,ripartizione,Arena: III,𝜈: 100;p: 0.1,ibrida,Arena: I,𝜈: 100;p: 0.79,ibrida,Arena: III,𝜈: 100;p: 0.1,ripartizione,Arena: I,𝜈: 100;p: 0.79,ripartizione,Arena: II,𝜈: 100;p: 0.79,ibrida,Arena: II,𝜈: 100;p: 0.1,ibrida,Arena: II,𝜈: 100;p: 0.1,ibrida,Arena: III,𝜈: 100;p: 0.1,ripartizione,Arena: II,𝜈: 100;p: 0.79,ripartizione,Arena: IV,𝜈: 100;p: 0.79,ibrida,Arena: IV,𝜈: 100;p: 0.1,ripartizione,Arena: III,𝜈: 100;p: 0.1,ripartizione,Arena: IV,𝜈: 10;p: 0.1,ibrida,Arena: IV,𝜈: 100;p: 0.79,ibrida,Arena: III,𝜈: 1000;p: 0.79,ripartizione,Arena: III,𝜈: 1000;p: 0.1,ripartizione,Arena: III,𝜈: 1000;p: 0.1,ibrida,Arena: III,𝜈: 1000;p: 0.79,ibrida,Arena: II,𝜈: 1000;p: 0.79,ripartizione,Arena: II,𝜈: 1000;p: 0.1,ripartizione,Arena: IV,𝜈: 100;p: 0.1,ibrida,Arena: II,𝜈: 1000;p: 0.1,ripartizione,Arena: II,𝜈: 1000;p: 0.79,ibrida,Arena: I,𝜈: 1000;p: 0.79,ripartizione,Arena: I,𝜈: 1000;p: 0.1,ibrida,Arena: I,𝜈: 1000;p: 0.1,ripartizione,Arena: I,𝜈: 1000;p: 0.79,ibrida,Arena: IV,𝜈: 1000;p: 0.79,ripartizione,Arena: IV,𝜈: 1000;p: 0.1,ibrida,Arena: IV,𝜈: 1000;p: 0.1,ripartizione,Arena: IV,𝜈: 1000
56;43.76975969000008;42.11244916;36.583915795795754;43.45385266000007;34.557493330000106;36.374132759999966;35.60516699999992;53.04325659000008;49.49601382000002;49.72106407999993;52.73449048000016;31.914724210000205;52.66339678999997;43.819224170000005;51.76261632000007;41.73439342000001;38.21542745999998;49.639322889999924;38.430605310000075;47.89892470000002;34.39465885999996;43.44314149999991;48.54419047999996;30.306756210000174;30.516658290000155;28.062686850000034;26.141718920000063;27.299899470000057;27.21581943000001;38.23904992999994;40.569320759999975;38.803338000000096;22.22532038999986;40.21122430999997;31.87561944000008;31.044656600000003;33.954439889999826;38.18087182000005;38.807465519999816;37.666327069999944;23.42074143000006;24.206510340000044;36.99710456999993;24.542506900000014;26.87620643000007;25.007232950000123;20.179242400000067;22.779476429999896;18.23359655999997;26.834908990000066;34.222543430000016;27.028306100000023;33.76519036000005;32.307105040000074;32.21293407000009;31.097243179999897;24.141739330000014;29.903788329999866;23.181957249999936;23.28700889000001;22.194237120000096;16.498869789999997;21.389570540000015;19.64650400999999;19.663150290000136;19.94747712000012;19.66774613;22.38055756999993;22.31743306000015;19.87774009999994;22.461844459999966;22.22880392000001;23.97243867000015;24.01128306999995;23.228210839999992;23.025622229999954;14.959757549999992;14.83879735999995;14.859138999999981;14.74540870000002
57;44.22951870000009;42.54870041000006;37.04738320320316;43.83887886000006;34.999927900000095;36.71512237999999;36.008068489999886;53.272410530000165;49.81954388000005;50.04548508999996;52.9484896400002;32.29048374000024;52.866254269999985;44.17396051999995;51.95746874000007;42.100673940000036;38.57148014999996;49.83484886999991;38.76595444000008;48.12900351000002;34.73244754;43.74968572999995;48.68324772999996;30.691060210000163;30.898711000000116;28.364372550000034;26.408183280000056;27.639312230000044;27.553240300000034;38.42893725999993;40.79216382999996;38.993415660000096;22.510178719999878;40.389924249999986;32.14094528000006;31.327406930000002;34.17885701999985;38.34660879000001;38.9313796299998;37.799375839999975;23.64311756000005;24.475611090000022;37.13318908999991;24.81066735;27.116415120000042;25.2935623500001;20.461329730000067;23.031766699999878;18.419546319999966;27.04106177000004;34.33360036000003;27.242722920000023;33.86955987000006;32.39391895000007;32.314906490000105;31.22865017999991;24.32834054000002;30.034605309999897;23.38535365999995;23.475013950000008;22.3850135100001;16.70453194999999;21.563235220000006;19.82297237999997;19.844958640000147;20.1384842400001;19.841924950000013;22.524297279999935;22.474030990000152;20.077382299999943;22.61325419999997;22.35848631000001;24.115476730000125;24.128153639999937;23.339967879999975;23.13212718999994;15.126664050000015;14.999907559999945;14.99739593999999;14.886649340000021
58;44.67687343000013;42.950109250000025;37.52102566566563;44.25180131000006;35.41593608000005;37.06498478999999;36.38740858999988;53.5056778900002;50.16748608000008;50.34633007999996;53.15268793000021;32.68751652000022;53.06461947999993;44.45675576999989;52.154343990000115;42.42537280000005;38.99724843999995;50.027573919999924;39.144541170000124;48.34746547999999;35.09860797000001;44.033530799999895;48.84185014999994;30.92625719000015;31.2492502500001;28.628774540000013;26.69480225000004;27.93763338000008;27.82277007000003;38.6650237499999;40.979703159999985;39.16487094000008;22.827879199999895;40.57944581999997;32.44275803000006;31.65580207000004;34.41226759999988;38.489441629999966;39.0676631799998;37.93755215999996;23.95472410000007;24.786968000000016;37.2508372999999;25.084676409999993;27.397329189999983;25.53341715000008;20.701073020000088;23.265015559999917;18.598489529999977;27.239896480000038;34.44216122000002;27.40507368000002;33.963176300000065;32.48716078000008;32.40844461000014;31.338929809999904;24.498553480000048;30.13492667999993;23.59477487999995;23.63100746000003;22.56724505000009;16.90622601;21.69785634;20.006077569999974;20.00981738000017;20.301349070000082;20.006463750000027;22.668213289999933;22.63440588000014;20.263007749999932;22.715413909999956;22.48960204000001;24.22030741000013;24.219845589999935;23.431882270000006;23.22904964999995;15.268658950000024;15.157068799999955;15.156865820000005;15.085224980000024
59;45.0272215500002;43.43453945000007;37.89341717717715;44.59452881000002;35.75921451000009;37.53461917999999;36.77976923999992;53.74264296000019;50.457999000000086;50.64568590999996;53.35028849000017;33.0287816800002;53.270472689999906;44.8449564699999;52.33884591000012;42.70120933000002;39.310930449999944;50.22656843999987;39.48508844000008;48.56758809000004;35.44720656999997;44.28887770999989;48.987205299999935;31.228838350000117;31.575483950000105;28.86878382000002;26.959429930000052;28.207557540000057;28.11247231000002;38.869671659999916;41.14794552999996;39.36615761000007;23.10093296999989;40.73767739;32.707458740000014;31.921380510000027;34.67366297999984;38.622031709999945;39.204221599999805;38.06369941;24.226537490000066;25.082539200000053;37.37631688999992;25.32538865;27.603927670000004;25.769901850000082;20.997038970000077;23.528977389999923;18.853535369999996;27.44558919000001;34.546891120000026;27.591925240000048;34.08313253000003;32.59123595000007;32.49239210000012;31.4385269399999;24.650511520000055;30.24403499999993;23.786191929999934;23.848284850000006;22.748189360000065;17.12688581999999;21.84812267;20.180927589999968;20.18747086000016;20.454650680000057;20.178938300000038;22.80561114999996;22.772155090000126;20.43878745999996;22.85417155999995;22.630207820000024;24.33562858000015;24.329149329999925;23.522294579999997;23.317720799999947;15.433888270000002;15.34030654999995;15.320225160000028;15.255500250000015
60;45.43029128000022;43.824750540000075;38.27856756756757;44.94485137000007;36.07941617000004;37.896585380000005;37.15171353999995;53.96048842000016;50.7787470500001;50.96640460999995;53.55190718000013;33.396253860000186;53.44768467999987;45.17449911999994;52.533035680000076;43.070568810000005;39.688042039999914;50.39518302999993;39.81251573000007;48.77441150000002;35.81090058999997;44.56079627999989;49.1213672199999;31.583208000000123;31.87384178000011;29.218326020000053;27.260542170000075;28.497383700000036;28.368904000000068;39.04324042999993;41.29416095999992;39.556920800000064;23.4210034899999;40.886682279999995;32.95652024000005;32.21553535000006;34.92663333999982;38.77762398999989;39.347657719999795;38.19081807999997;24.471504760000073;25.32796764000007;37.48112868999992;25.57981789;27.880936540000036;26.016653260000112;21.20300859000009;23.76860799999992;19.030616779999992;27.639531530000042;34.642609490000005;27.787465430000065;34.186827800000025;32.689719090000075;32.59503704000012;31.542737489999865;24.819741450000016;30.357280759999966;23.978106069999956;24.037067370000013;22.907433260000076;17.346139839999985;22.016258979999993;20.374199159999982;20.356220820000186;20.62660618000007;20.360223300000037;22.964326979999978;22.90980963000014;20.634362699999947;22.98950542999991;22.764887720000022;24.44323574000016;24.429453739999953;23.602936050000036;23.415352769999963;15.587434269999996;15.499124429999942;15.470219650000034;15.393987069999998
61;45.83660100000021;44.27515645000008;38.67032551551552;45.39857199000006;36.563451480000026;38.20360738;37.485207699999954;54.179247240000194;51.05715653000007;51.23201975999999;53.7245597500002;33.75047334000016;53.64267877999982;45.5044447799999;52.683043360000056;43.39635128000004;40.00069675999992;50.55058715999997;40.16205798000007;49.012677400000015;36.148377799999984;44.80138186999988;49.25972831999989;31.899938140000106;32.13201010000006;29.490085440000048;27.542019410000076;28.799433990000097;28.662153740000033;39.24997801999995;41.448238729999964;39.75405586000011;23.698744529999914;41.04621786;33.21790942000014;32.45993117000009;35.18564213999976;38.92438324999989;39.46140981999982;38.315665220000014;24.71830594000005;25.57423198000006;37.593884339999896;25.818282930000006;28.115438080000047;26.2133420900001;21.452309770000067;24.02912847999992;19.23116733000001;27.846047710000047;34.73522818;27.97697936000005;34.295116670000034;32.77049350000008;32.68414196000015;31.649600379999853;24.979035920000037;30.480234329999977;24.153819359999954;24.227953500000027;23.07088501000004;17.52642073999997;22.154452770000013;20.54272712999999;20.523733660000186;20.79229280000007;20.545383790000038;23.102982969999996;23.04557813000017;20.79012274999994;23.1146031499999;22.891850660000014;24.55356413000012;24.52558365999997;23.712477580000034;23.52327290999997;15.784614439999988;15.63313993999994;15.616307400000032;15.538318420000001
62;46.2430997500002;44.6648023800001;39.15080267267272;45.719977940000106;37.00402219000005;38.48711774000002;37.93139049999997;54.3846765400002;51.364484830000045;51.51395531999999;53.91457127000015;34.095374090000156;53.83920315999983;45.806307819999944;52.82673640000003;43.661728760000024;40.300766289999935;50.721867119999935;40.45276318000006;49.21636629000002;36.48351907999997;45.08003451999986;49.40798050999989;32.198674430000125;32.41786504000011;29.74045270000008;27.818370750000053;29.094498180000123;28.959520070000046;39.44705759999996;41.60230138000002;39.92255228000005;23.978531129999926;41.18574937999997;33.466791880000095;32.734138530000045;35.41534843999982;39.057721969999875;39.58453158999983;38.43205075000007;24.99492598000005;25.86264774000006;37.706803549999925;26.06640888000001;28.32443361000005;26.469937990000112;21.693926490000074;24.246471099999926;19.45672658;28.01300847000004;34.83298368000002;28.172549890000013;34.416698080000046;32.86480998000005;32.77802785000014;31.760520999999816;25.12905919000003;30.583986879999976;24.33520627999996;24.402123540000026;23.217907520000043;17.730547229999978;22.326218200000017;20.732327029999976;20.692730030000167;20.970078400000055;20.684146799999976;23.22924691999999;23.177475130000165;20.957112409999965;23.243060989999876;23.02347210000004;24.641515330000093;24.623522769999955;23.810433620000044;23.616117549999974;15.940898669999983;15.786974589999975;15.767121020000038;15.672624440000023
63;46.59502680000016;45.041176600000085;39.61336396396401;46.012437840000096;37.42287091000008;38.87212819999999;38.27838384999996;54.577923000000176;51.67105660000001;51.76362660999997;54.10953677000011;34.43193120000016;54.00137353999985;46.11740244999988;52.99434357999995;44.00043818000009;40.67614812999996;50.87216934999992;40.74011704000003;49.413810229999996;36.84253982;45.31826478999993;49.56444883999988;32.53364630000016;32.76795791000012;30.00740688000003;28.085890659999986;29.314291810000093;29.260914180000057;39.63504288999997;41.74504580000003;40.08583978000007;24.263239309999904;41.349471679999944;33.71652062000013;32.97628867000009;35.646569539999746;39.213359009999884;39.693608879999815;38.55156500000008;25.268637870000056;26.100088720000063;37.82933257999994;26.336617849999985;28.549141470000038;26.68067611000011;21.92335872000007;24.47214743999993;19.684269629999992;28.229177060000044;34.92689804;28.31548567000003;34.50937480000004;32.9551109;32.85641441000009;31.862729959999783;25.290418050000046;30.68549792000001;24.477861769999944;24.57839512000004;23.356048090000062;17.91278389000001;22.476912900000034;20.916936709999973;20.858686750000174;21.151212420000075;20.840278100000003;23.355668240000014;23.30293048000015;21.083056719999963;23.381776899999902;23.14594007000003;24.74141405000008;24.72039779999995;23.891529590000037;23.70873378999998;16.119264329999993;15.958576089999973;15.926873410000042;15.82950179000003
64;46.98750530000007;45.36681050000006;40.11506083083088;46.341176850000124;37.8465392400001;39.24963335999999;38.6178993699999;54.79282183000018;51.98197614000002;52.07252548999997;54.28515828000014;34.8903960800002;54.17524923999986;46.414307589999865;53.14713565999998;44.31381037000008;40.98752889999998;51.049020329999884;41.02715602000002;49.61510350999998;37.211368449999995;45.56566638999991;49.69062514999988;32.82394966000014;33.05272836000011;30.322456550000027;28.35597912999998;29.644905460000096;29.55167724000009;39.843822939999974;41.91649403000001;40.26022906000008;24.512542219999926;41.48315307999998;33.99037246000011;33.227642710000076;35.846446009999795;39.37233187999991;39.81617852999978;38.66273372000003;25.535191530000045;26.33136443000004;37.93138093999992;26.544506850000023;28.76363160000004;26.9419102200001;22.11991452000006;24.718681789999913;19.957976200000015;28.429455980000082;35.025660579999965;28.471900020000017;34.60577081000006;33.03682092999999;32.94274527000008;31.95902305999975;25.43682840000006;30.790246349999965;24.648550699999948;24.745621590000006;23.51968347000007;18.102881529999983;22.622893930000046;21.08902889999997;21.017418250000187;21.30904997000007;20.980330100000014;23.492285470000013;23.424204180000157;21.21358933999998;23.495495379999912;23.26706237999999;24.85708733000008;24.818923599999952;23.990034200000064;23.805386629999973;16.273247800000007;16.098750679999977;16.08772344000003;15.968776680000028
65;47.325445140000085;45.67080670000006;40.50350475475481;46.73180335000013;38.249107550000076;39.585265409999984;39.05300666999988;55.01738686000022;52.33222528999998;52.38188304999995;54.48749146000015;35.193257740000206;54.3343389899998;46.69496401999989;53.28715420999996;44.64018647000007;41.33800358999995;51.175388259999906;41.294772780000024;49.79640630999996;37.51448200000007;45.81837375999991;49.81365768999988;33.11498153000013;33.347252850000075;30.614114020000013;28.658625269999984;29.87183064000008;29.85388294000011;40.00668404999996;42.05231870000004;40.464854680000066;24.76312271999992;41.62617298999996;34.26415899000009;33.4935311000001;36.06721889999981;39.511331159999855;39.9255277499998;38.775420900000036;25.74433106000003;26.578461010000044;38.02814798999992;26.778100220000056;28.96697784000003;27.1624038700001;22.367399670000033;24.967440679999946;20.184881860000015;28.621315250000077;35.11918586999996;28.64590659000002;34.697388400000094;33.1298771;33.0208387400001;32.05733734999976;25.605068040000074;30.900563009999942;24.816862269999977;24.914609310000003;23.682549810000065;18.307862489999984;22.80202192000003;21.254218709999968;21.15754313000019;21.45583020000005;21.15526722000001;23.62922915000002;23.56514242000013;21.355256069999967;23.614761819999906;23.390490819999982;24.967586720000075;24.92522046999996;24.078083420000077;23.905810589999952;16.408295759999987;16.26115840999999;16.249077810000042;16.13670932000002
66;47.6469427800001;45.99003254000007;40.909619919919955;47.02267463000009;38.66749903000007;39.91777950999995;39.40247867999991;55.1907050500002;52.59097011000001;52.58137960999998;54.660197620000176;35.51777489000023;54.471379669999784;46.99895223999994;53.41764146999993;44.94567869000011;41.70818337999993;51.30433939999989;41.58941951000002;49.969407989999965;37.802733480000086;46.084777479999936;49.92826767999988;33.39049507000009;33.61763514000009;30.899078440000054;28.94065079000005;30.181980810000084;30.1042916800001;40.23017847999999;42.201831400000096;40.625647030000074;25.00115724999992;41.76335905;34.540881870000085;33.72068388000005;36.27327090999981;39.62648260999984;40.0305119699998;38.88159949000009;25.997703650000048;26.78751303000005;38.13465239999993;26.995720790000046;29.164708970000035;27.347658750000114;22.619711630000054;25.232743489999976;20.393985999999988;28.762977110000076;35.208498309999946;28.817091659999978;34.798624590000074;33.22754014999999;33.09998719000007;32.15203872999979;25.750803600000058;30.997905519999936;24.98270916999997;25.097261160000013;23.829663200000056;18.458107060000014;22.942712520000043;21.435594539999972;21.325524350000197;21.581364470000064;21.30505424999998;23.753442700000033;23.70198547000015;21.506054659999993;23.732824159999936;23.52057151;25.05846967000008;25.011973639999955;24.159643090000078;23.99916138999995;16.55318633000001;16.401946180000003;16.39641075000002;16.27387005000003
67;48.029457070000106;46.30618355000012;41.27383710710716;47.3486200100001;39.10311825000011;40.22822049999997;39.78425949999989;55.38545584000018;52.8631385500001;52.83739874000003;54.83471569000013;35.8581927600002;54.643752319999805;47.27428990999995;53.570472079999945;45.23354957000009;41.99726130999997;51.46445674999988;41.85061939000001;50.124373519999956;38.14497166000012;46.269921369999985;50.06955986999984;33.665653460000115;33.91729671000011;31.188279520000044;29.229006890000047;30.44832113000009;30.345978280000114;40.39889447999995;42.365424940000096;40.77193095000003;25.312029349999897;41.88475592000005;34.77731883000004;33.95814985000004;36.5000299099998;39.75360385999986;40.12209616999984;38.98546023000009;26.26700785000006;27.033261230000043;38.24047364999988;27.201340980000026;29.373666920000034;27.571007150000106;22.84399328000005;25.45546823999996;20.55408323;28.902558360000064;35.30799869999999;28.981119919999987;34.89499268000007;33.31542938;33.17433664000005;32.24734850999976;25.912662670000028;31.101555949999916;25.12517507999996;25.271826130000004;23.950005410000067;18.67256264000002;23.087827720000046;21.592744169999982;21.470805850000183;21.760076160000065;21.45118083999998;23.8759148;23.816931960000144;21.647328680000005;23.852770349999954;23.638601119999997;25.16254221000008;25.098370919999944;24.24026739000009;24.086710559999965;16.711162170000033;16.533435410000017;16.56171334000002;16.412312990000025
68;48.32843280000006;46.66145294000014;41.65282233233238;47.61077138000012;39.438129530000104;40.55998464999996;40.1127290799999;55.56893328000018;53.114321920000144;53.03042768999996;55.01835202000013;36.23555608000019;54.79216732999979;47.56844139999993;53.69837356999995;45.5383090500001;42.284402909999926;51.600885179999956;42.168017449999994;50.305796279999925;38.46175644000013;46.490684039999984;50.21824680999982;33.91049603000012;34.25606390000012;31.447933470000066;29.53480986000001;30.708254210000053;30.61291553000008;40.57932336999995;42.494189710000065;40.90240085000006;25.585368319999894;42.01572797;35.00946985000001;34.22302838000007;36.71747926999983;39.888425699999885;40.22179621999984;39.095638160000085;26.475929590000014;27.298978080000047;38.36334364999988;27.451146770000033;29.550206510000013;27.764633960000086;23.096984580000008;25.62913094999996;20.76359484;29.056016810000077;35.395073269999976;29.144729629999986;34.97918100000005;33.412962150000006;33.24478346000008;32.329528599999755;26.06180332000003;31.197831679999926;25.29993384999997;25.41031751;24.061708720000055;18.855178820000024;23.23934157000005;21.742802939999983;21.648950160000155;21.918821660000038;21.593730919999974;23.998389420000006;23.94461740000016;21.796216079999997;23.973952439999934;23.76994732;25.270489740000055;25.18953355999993;24.320518920000065;24.187603769999946;16.848991580000018;16.678450070000014;16.69561400000002;16.55158011000003
