p: 0.79,ripartizione,arena: III;p: 0.1,ibrida,arena: III;p: 0.79,ibrida,arena: III;p: 0.1,ripartizione,arena: III;p: 0.79,ripartizione,arena: I;p: 0.1,ibrida,arena: I;p: 0.79,ibrida,arena: I;p: 0.1,ripartizione,arena: I;p: 0.79,ripartizione,arena: IV;p: 0.79,ibrida,arena: IV;p: 0.1,ibrida,arena: IV;p: 0.79,alterazione,arena: I;p: 0.1,ripartizione,arena: IV;p: 0.79,ripartizione,arena: II;p: 0.79,ibrida,arena: II;p: 0.5,ibrida,arena: I;p: 0.5,ripartizione,arena: I;p: 0.5,ibrida,arena: III;p: 0.1,ibrida,arena: II;p: 0.5,ripartizione,arena: III;p: 0.1,alterazione,arena: I;p: 0.5,alterazione,arena: I;p: 0.79,alterazione,arena: II;p: 0.5,ibrida,arena: IV;p: 0.5,ripartizione,arena: IV;p: 0.5,ibrida,arena: II;p: 0.5,ripartizione,arena: II;p: 0.1,ripartizione,arena: II;p: 0.5,alterazione,arena: II;p: 0.79,alterazione,arena: III;p: 0.1,alterazione,arena: II;p: 0.1,alterazione,arena: III;p: 0.79,alterazione,arena: IV;p: 0.1,alterazione,arena: IV;p: 0.5,alterazione,arena: III;p: 0.5,alterazione,arena: IV
94.234;85.6802;69.3877;57.9184;79.6886;78.5867;74.5129;75.6973;97.2283;52.2284;61.1643;46.4663;49.875;61.4602;48.4949;46.343;48.3994;48.3188;53.3786;40.0212;71.817;41.0149;50.8121;50.0;29.6821;41.7681;56.1985;51.3196;41.9974;100.165;61.6507;51.5347;0.0;50.0;37.9175;15.1154
50.0;56.6205;53.3966;50.1738;68.1474;54.0383;62.5074;66.1433;116.3134;85.6288;92.6239;15.7102;2.1307;48.2068;53.7058;42.6628;50.963;48.4187;27.7956;36.1754;47.1161;19.2125;54.1753;31.6338;34.5584;56.1387;42.0639;63.6035;33.0447;43.9038;22.3672;9.5848;5.0609;53.6852;6.8249;1.4046
54.5104;52.0321;45.8369;53.4735;68.7984;72.2349;71.1497;73.1594;67.6418;50.0;62.1003;58.0822;67.6872;48.1857;59.3661;42.0188;63.7316;58.1193;57.3017;50.0;63.9693;30.3031;56.2399;39.7593;50.0385;37.9919;40.4962;22.6431;43.8504;4.359;49.7193;50.0;0.5819;0.0;51.2584;50.0
56.3898;213.8773;57.4523;50.0;45.6333;59.3986;48.8803;59.7094;63.9633;54.4631;50.0;66.5662;50.0;48.6982;55.547;66.3396;66.2796;50.0;59.0462;109.0757;48.1572;57.5403;46.0963;45.8315;44.1466;34.943;44.7848;22.9008;39.722;57.1154;48.9374;80.9157;50.0;50.1534;11.2817;50.707
79.6488;87.5196;64.8444;67.5448;68.6061;63.8836;67.8346;71.1999;62.4841;50.0;98.5079;48.5618;118.014;64.659;52.299;49.6451;45.1034;24.2116;58.4783;16.8102;49.1826;64.6345;51.1034;49.1292;2.9108;42.66;43.858;61.8598;24.2247;50.0;48.6384;0.0;62.2978;93.6896;0.0;50.0
213.6702;53.2743;105.8097;6.7006;75.344;74.9603;47.8924;48.2025;51.8927;50.0;0.8872;57.9042;50.0;46.2498;61.8086;41.9697;45.7288;30.5244;52.5274;36.98;60.9;43.6947;56.2847;30.961;43.7419;48.2226;46.9888;60.3372;47.1238;3.9058;4.2197;97.6632;73.5081;49.875;40.7194;7.0894
111.1798;50.0;53.7403;9.8563;50.802;68.1784;73.4331;45.9421;28.2435;98.6293;51.0596;49.8356;50.0;30.1474;63.9998;43.661;59.9521;66.9153;48.5287;50.0;53.725;50.8657;58.2344;43.3696;52.6918;47.6255;40.1644;33.959;46.6771;47.2454;48.6304;56.7431;7.8117;13.6015;9.0204;59.3006
94.1468;61.4389;56.2051;50.0;76.4292;63.9698;75.7033;52.7035;66.6167;50.0;87.7905;54.6762;102.1107;51.9271;50.0233;67.1097;52.0715;45.3698;47.8448;33.2669;57.309;28.8037;46.5068;50.0;37.8759;41.7604;35.4981;58.9622;10.131;8.5813;55.6213;50.0;50.0;58.4697;23.5253;97.2747
154.5336;75.443;50.237;0.1177;56.6767;33.8829;56.6613;47.1865;63.9853;97.218;56.8435;48.995;50.0;50.9069;53.0125;47.9381;50.5391;105.4397;65.1797;40.9702;10.6717;44.5034;6.8481;97.1381;49.5331;44.35;46.5103;26.0642;39.0638;50.0;5.1486;50.0;4.3752;42.765;68.8766;9.2083
51.1445;133.9241;56.6836;84.8692;78.8758;70.2315;77.6387;73.7936;50.1182;28.8279;54.7409;20.5848;116.9539;47.54;47.4548;58.946;51.0368;45.2831;53.7765;66.8757;66.4923;38.8665;55.7523;43.2057;39.2883;36.5296;45.0483;41.2013;57.9493;0.0719;38.1599;0.0944;50.0;0.081;56.8601;48.2529
63.4437;54.8198;120.4364;9.652;59.8505;68.9356;61.16;76.1073;50.0;52.1275;68.9012;64.7686;0.354;50.3655;47.5752;52.262;48.4689;51.4133;16.3783;28.8347;74.7465;46.767;54.7828;50.0633;54.3303;48.3907;44.03;31.8206;44.3126;52.0837;54.2648;64.9135;50.0;12.6195;1.4282;49.7618
169.3675;57.9678;104.9056;54.2492;72.4415;55.5349;60.2573;65.1305;118.3735;53.678;9.7575;48.6139;84.5298;39.2821;40.4259;41.6199;68.0724;49.5;60.3971;56.009;26.4708;47.6312;52.0393;22.2885;47.8624;45.2766;40.9186;35.4847;47.7105;50.5898;5.4987;61.9934;0.0958;50.0;42.7236;42.0408
55.3421;67.6235;53.019;214.1006;70.0311;76.2514;57.6737;77.2002;97.322;66.0896;9.9687;60.5617;3.3121;51.5136;48.0601;44.4996;44.8887;51.6133;54.6791;99.2405;48.6159;44.6999;4.1449;50.0;51.5114;51.7277;37.8423;3.6672;36.5642;5.1323;7.9792;0.3544;19.2721;53.2763;50.0;13.9202
50.0;107.4563;168.8483;50.162;78.0604;61.1807;72.725;33.2711;50.6393;50.2412;114.9893;61.7715;50.0;58.7318;48.886;40.9523;43.9696;51.8594;57.4267;50.1176;52.008;42.939;48.4337;53.1248;50.0;40.4576;52.8768;29.3918;45.2378;49.1159;55.0795;53.7646;51.1836;50.0905;33.0088;7.997
50.0;90.8058;71.0385;57.4138;66.8264;78.9607;69.6116;75.4669;52.0657;63.6499;100.006;54.8075;50.3294;47.9839;48.4933;44.0044;45.145;57.256;47.4477;20.384;12.533;48.3911;53.0922;51.0739;38.4559;41.867;40.9673;48.6333;49.2481;0.0722;50.5957;63.07;29.5216;50.6826;50.0;94.9866
52.1259;216.496;53.8939;56.2618;78.3991;53.6342;56.4348;62.3908;93.8319;50.0;64.1451;47.9333;51.89;47.6537;49.559;45.3261;38.4997;15.3634;50.481;50.0;3.299;38.8244;63.4105;81.6571;55.6953;47.4209;46.779;40.9595;49.7392;0.8515;27.177;97.2562;50.0;45.6158;50.0;58.2153
58.3443;54.5996;63.6528;187.5544;62.4225;51.271;70.7135;55.1107;50.0;53.0699;40.807;53.5989;117.7983;47.2127;40.3786;56.5501;74.6627;30.4954;48.6804;47.2995;11.4509;48.9662;49.7456;28.9405;52.7302;44.1219;43.3138;8.0675;45.5047;50.3532;13.0951;7.8801;27.9197;50.0;52.7125;19.1823
50.0;50.0;57.287;163.1127;68.9524;65.5322;65.5221;63.9657;50.0;52.4771;57.6909;63.4083;5.3288;57.3802;45.949;51.6995;45.4837;109.3779;53.0208;40.9181;33.1644;39.0696;48.3299;26.6324;50.0;40.7322;39.8046;51.9996;47.5944;50.0;36.3208;35.9099;49.7575;50.0;18.1006;50.7543
53.5382;110.0355;62.1036;55.1558;70.2112;60.9839;53.678;8.2857;50.2361;57.0455;50.1176;47.9451;50.1782;42.0442;66.7336;58.5936;46.4329;65.6574;62.2906;53.4908;12.9656;50.8435;55.5848;52.7499;32.8835;46.3535;24.0566;51.5848;33.2439;0.2688;58.2131;0.5568;48.1826;8.5356;50.0;1.7001
50.0;48.3806;67.6965;50.0;71.2524;63.0049;62.5044;38.8681;60.2829;50.2364;50.0;65.549;111.0703;48.6891;53.8089;46.3755;45.5317;74.0448;48.276;38.1318;82.1212;52.6253;48.59;60.7957;54.3392;47.076;46.9094;48.6175;48.6164;61.4901;52.6047;50.0;85.427;21.8513;50.7107;50.0
50.0;119.0622;55.2184;50.0;64.2017;76.1814;77.309;67.5592;6.4941;72.5311;50.1181;62.6286;93.7275;47.0346;48.7677;62.9508;48.7151;41.6465;61.154;26.3783;70.0434;45.8991;58.2436;20.5289;24.4589;45.1951;52.9807;20.6234;48.641;113.7661;48.6203;50.0;50.0;47.3419;25.2587;7.0464
50.2519;48.4084;118.4875;4.7338;51.3738;60.059;56.4245;74.6949;50.0;78.014;57.4389;53.9072;0.6315;44.198;57.9141;66.1267;42.0544;50.9424;48.4763;42.2031;57.8728;48.8455;67.1742;41.6285;66.8804;43.3829;41.5451;26.0194;48.3757;57.1828;47.8764;58.9138;63.9956;52.5375;16.3818;52.6995
72.5062;65.4786;62.7512;118.5557;69.8974;74.0324;75.9209;77.5887;47.2527;51.5233;92.5552;75.8187;50.0;50.4012;48.4211;42.2331;42.1187;56.1675;56.4729;24.2995;48.6273;44.1568;43.6299;46.6465;15.8472;40.5215;42.4249;54.4744;40.524;48.369;0.0978;50.0;2.7111;50.0;45.4795;30.9156
117.251;170.7662;97.0136;50.0;64.4417;74.1334;69.9152;78.5102;51.7541;55.3518;50.0;75.7106;47.2506;50.0512;47.4274;48.816;46.584;46.9893;49.1536;40.5361;53.0859;43.7998;53.0675;31.9038;43.2595;47.3494;47.972;42.3451;18.5962;7.3903;44.0067;50.8222;50.118;66.7201;31.3794;50.0
103.6919;77.5907;119.2486;50.0;47.0316;40.917;72.3653;78.7081;62.6762;77.3851;50.3511;30.7724;50.0;53.7653;52.2794;48.3547;65.163;55.0864;59.1429;38.9205;52.4898;60.9828;58.3142;43.9762;13.3728;47.4884;38.0105;17.6082;40.7541;59.4649;48.732;50.0;50.7124;0.453;52.9533;24.2313
64.9335;51.5926;59.5544;70.0184;66.8018;78.4892;72.8698;78.8017;107.7557;56.5734;96.2406;60.5368;50.8307;60.4854;52.9846;48.4883;51.9891;46.7002;64.0927;49.3586;26.7229;45.3658;32.7763;26.9929;41.7447;39.1759;47.6207;49.2588;55.4041;26.3205;52.4686;109.6841;4.014;71.5615;33.1351;31.5898
50.0;62.6075;102.4136;50.1148;63.9013;48.0883;59.127;8.7853;117.3632;85.6261;51.3313;18.3547;102.3513;43.2766;47.8819;56.2876;47.9288;33.8773;67.6597;84.6892;47.8502;21.447;53.068;30.5939;53.0727;37.3133;25.0727;49.9033;49.0418;61.3226;39.2135;50.8731;50.0;4.0029;7.6819;50.0986
50.0;115.3771;50.2359;121.1832;68.2126;58.3277;69.3231;65.9977;21.1757;70.2732;56.331;71.5067;78.4284;47.4899;46.6417;61.0204;43.4989;19.977;48.199;37.7899;65.1151;46.3955;48.6232;50.0;35.4183;42.3254;46.0322;45.1814;25.4857;43.7982;7.1552;53.4267;51.0082;68.8457;79.2825;50.2358
60.3402;101.9351;36.0021;61.7352;64.8014;78.9991;54.9654;62.3849;79.5878;56.8485;0.6328;48.6168;73.6241;58.3937;56.2334;68.5302;57.6751;96.49;53.8636;46.8905;55.6397;25.9068;56.0791;19.0802;50.7502;39.9866;51.7592;53.1777;47.2195;21.4742;62.4032;31.5387;50.0;50.0;33.8816;51.8566
50.0;50.0;65.1272;50.0;79.3038;53.5213;78.6057;77.2719;61.9198;50.0;3.445;46.2104;56.3171;3.7128;57.161;46.3292;48.4401;52.6767;24.2526;53.1551;48.3158;64.7622;48.6459;53.0111;50.9425;43.4996;45.569;22.0894;47.8839;56.0652;0.7219;28.1799;50.0;42.487;3.5163;18.5373
72.7547;96.8148;57.2537;191.4077;69.351;39.0124;58.9107;79.1154;51.7396;89.2349;50.0;55.2748;0.0;45.545;53.8322;40.401;45.7889;52.6201;60.3893;43.7969;60.121;49.042;49.213;50.0;29.6728;36.719;44.6901;56.1642;51.7704;33.8277;51.9932;51.3002;30.744;9.8246;57.6399;27.7544
50.0;108.3273;89.6802;51.8572;67.722;83.8;60.391;77.1304;81.3374;62.0238;50.0;64.4313;50.0;22.2178;56.1629;59.682;44.962;54.7905;51.2502;34.6111;48.6323;52.5185;48.4998;64.2412;106.0892;44.7243;41.5518;57.2537;46.7959;52.1275;9.8659;11.7565;6.2439;50.0;17.2747;50.0
54.078;83.9302;51.1835;70.5585;79.3633;64.9854;48.6955;74.9857;89.7125;78.0441;50.7962;48.6269;6.6172;40.47;53.0352;66.4399;42.0595;44.4144;48.4363;35.771;56.7795;47.4326;41.9797;28.84;55.4211;48.3416;43.0614;7.6598;48.6465;11.8662;29.4086;55.2556;50.0;8.9887;33.841;45.138
115.962;119.534;50.0;54.7184;76.6476;78.0302;72.1499;0.1085;56.926;66.6052;43.4591;74.3476;104.5239;44.4181;45.7681;48.363;39.2942;9.1961;49.061;46.8445;48.5877;65.7023;64.1328;36.2206;31.9572;52.2555;48.2591;62.0731;51.2749;71.7367;55.7922;50.0;28.9366;37.8305;1.4132;50.0
50.0;107.8011;42.7824;50.0;59.0247;66.5708;75.1688;63.8126;55.8098;54.2027;54.2109;59.5558;50.0;38.1569;51.2821;64.1436;53.9182;57.7677;13.2864;42.6489;70.7694;28.4253;47.9442;49.875;34.932;40.4713;29.6667;65.0598;46.4565;3.6923;37.0765;19.6488;3.2354;47.2639;53.7631;38.4826
50.0718;65.4296;57.6324;50.0;72.6919;70.7991;63.6018;80.6103;92.2874;54.0994;113.6555;50.1814;8.7541;55.3782;45.4581;53.1112;60.2511;58.9838;45.4866;49.0;70.6862;47.3718;48.4657;58.3224;49.6905;43.6212;44.9653;26.5607;45.0541;60.268;46.6597;50.0;68.8131;65.5789;20.2667;30.4641
63.4048;124.6588;50.0;50.0;62.6544;54.3306;75.5327;13.3812;50.0778;57.1866;112.8451;57.6348;74.0256;42.6783;58.84;46.2235;53.2428;38.5618;56.1222;41.2739;22.2091;50.2368;51.2285;62.2207;60.6369;45.6779;40.2223;7.3103;34.7999;34.1743;60.7975;4.1091;12.9551;38.1393;57.7612;50.8264
50.4114;117.3956;97.2417;56.6116;76.9591;61.5733;65.7505;76.3059;105.2654;79.6244;56.8435;0.1214;50.0;48.6277;39.0414;41.6819;44.5851;52.0848;58.2031;55.9574;48.515;39.5356;52.9492;42.6461;34.5071;45.446;38.1473;60.6187;32.2213;51.061;48.7385;52.503;29.0823;50.0;11.9378;1.1927
50.0;50.4301;50.0;99.067;73.3309;67.1295;66.0049;75.3693;93.4125;80.8505;52.9725;51.1826;50.0;51.0434;51.4574;65.6548;44.8055;29.525;14.2355;59.3363;48.5615;59.113;47.1239;56.6868;17.4433;34.1612;46.9619;61.4317;43.95;118.1644;35.8012;2.2531;43.3801;64.3473;28.95;10.3756
50.0;54.4266;57.8674;58.0529;71.8763;77.516;50.9997;78.008;49.6114;50.0;79.0483;48.6591;37.3582;57.2497;54.2782;50.6014;38.2085;33.2394;48.2385;27.9618;7.259;48.0386;32.0746;50.9114;21.5436;47.9338;44.3252;44.765;27.0322;0.0;31.5829;1.176;35.9493;50.0;24.0319;80.5784
56.2084;111.549;150.3263;118.2672;64.7885;73.2344;74.1516;63.9192;48.4174;79.4865;50.0;48.7655;78.7867;60.2459;42.6035;43.1787;52.4699;52.4404;54.3254;46.7196;0.1213;40.0787;45.6847;35.4716;27.3217;58.6307;47.5843;45.5482;48.1121;31.4191;11.9182;50.0;69.4605;7.4497;32.7938;11.4686
27.2107;103.704;117.4479;53.1582;72.5834;55.456;70.2179;64.8256;51.2592;36.7347;28.105;47.6711;50.0;45.6058;51.065;47.3423;58.9999;36.7133;48.0742;61.6792;81.194;39.3344;49.8794;24.129;74.4566;50.2313;47.8977;61.1079;55.4573;50.0;10.813;50.0;54.9557;2.424;50.0;17.3113
50.0;50.4732;167.6541;50.0;70.0969;46.6875;78.2598;77.6588;55.8834;37.6988;54.2427;43.927;51.0619;51.6568;46.8591;55.2509;61.6534;25.1088;48.193;49.875;56.9381;41.7058;44.6648;26.2996;49.75;42.0512;37.7568;50.5155;21.4035;46.895;56.4931;57.7671;54.3586;51.5379;50.0;28.4401
50.4748;50.2367;156.1713;93.5932;54.739;48.6172;44.4206;8.6246;68.4697;58.3404;66.952;66.7459;99.7182;48.4678;41.9367;50.5669;50.8481;49.875;48.0288;124.2301;55.1305;71.5447;64.6115;51.2765;50.8258;46.6242;39.6203;48.6732;45.9893;47.4877;47.7841;48.426;62.3691;112.9278;2.3481;0.4276
50.0;83.771;94.5762;50.0;74.6198;76.363;53.3132;65.5184;50.0;50.0;56.7111;55.2232;54.5706;56.6907;47.07;43.5691;47.1052;30.0809;62.4943;21.7609;62.4046;33.6136;56.25;53.7305;52.8386;35.2986;43.8194;58.1108;3.1467;45.0717;56.7882;51.2955;50.0;5.1273;50.0;50.2371
110.4769;64.0982;90.4913;50.0;72.2416;44.6352;51.4642;80.165;118.3344;68.2959;90.0864;61.4312;119.2731;49.4135;59.1079;52.5113;48.8695;70.5353;17.0383;46.6941;70.9926;48.2652;52.5595;22.7198;50.5892;44.9115;49.3568;25.8071;47.7196;56.6981;60.2431;99.4576;29.6835;0.0587;5.2522;38.8355
80.3133;53.84;56.3221;59.7883;67.8132;48.1779;66.7789;67.66;84.3582;68.5447;63.1583;52.975;4.181;18.5158;48.7754;58.9352;43.3416;28.3726;56.0586;41.2035;25.1728;46.6044;24.0626;69.548;71.9358;45.4333;50.2641;24.889;53.9177;50.0;0.0977;50.1382;51.6853;0.7228;50.0;50.0
51.2088;2.2325;53.1372;60.1265;65.9018;78.5025;55.8108;53.877;96.0646;53.1039;98.9035;52.6157;0.1176;48.4544;50.6982;57.5708;41.8397;45.8367;30.6121;39.8959;47.0478;53.2457;60.0241;50.0;26.2556;47.0386;39.2356;32.8604;36.5743;47.2572;2.4171;3.4642;30.8646;46.1982;75.0794;20.9553
146.8564;51.6551;85.5073;0.0;77.4975;51.6739;64.7779;81.4826;59.6056;52.1406;50.0;42.3338;62.1875;34.168;41.8708;50.6357;62.5012;62.5053;43.8992;31.3025;48.5571;49.9539;37.4371;54.6207;52.4227;44.1514;24.8842;38.3922;32.0566;11.7617;61.3096;3.468;50.1176;0.0;22.0075;35.3371
73.6113;155.7123;145.9974;74.0628;49.3034;53.9309;69.9528;61.9762;53.4563;50.2517;50.3283;53.1097;3.6481;48.3724;60.8868;39.4765;66.1086;20.4304;44.8541;44.9127;31.3298;52.7289;47.6749;29.0702;22.0274;45.8624;39.8701;54.1189;48.6218;56.6503;49.7827;72.6848;50.0;53.977;149.4653;35.8501
116.5076;58.9363;95.708;50.0;46.6403;53.4218;58.9873;3.2061;50.0;69.944;55.1378;56.2324;50.0;47.3728;57.1781;53.4988;36.0249;44.5293;51.4587;15.7703;52.2772;32.0085;55.9831;57.3429;48.4944;38.9794;45.4896;6.1845;49.4239;214.4096;0.2431;1.0655;0.3163;1.0009;0.0;54.8461
50.0;50.0909;54.3325;64.1456;76.1847;77.3906;77.2259;77.7464;65.6237;68.0267;113.8237;48.0542;6.2141;13.8063;53.4432;47.8153;61.574;41.4098;51.9783;72.7666;57.5122;59.1472;47.8657;50.0;50.8022;48.8316;39.3572;37.4531;13.6195;58.4272;0.1214;71.976;35.4215;2.3343;21.4264;39.9492
15.3626;59.9132;50.0;57.1243;70.9839;77.2592;72.6459;58.42;50.0;63.5896;50.0;50.1633;50.0;39.488;47.1841;45.2346;45.3714;33.6331;59.4992;76.3902;6.2847;45.4476;56.613;53.6583;28.3756;42.3321;50.4017;59.843;48.7977;46.2233;58.2878;8.3635;5.4541;88.562;18.488;8.3359
50.8021;254.7285;50.0;68.8073;66.7816;74.8825;58.4664;77.3649;59.9283;44.5141;50.7067;60.8539;74.0875;48.6434;47.233;64.2555;42.8986;78.8632;48.0666;50.0;74.4206;62.2314;46.1471;88.2734;76.7017;50.4015;30.4378;58.8893;38.5672;0.0688;53.2311;117.2243;38.221;20.4679;62.3474;22.0466
50.0;52.0991;56.399;7.3659;78.2497;79.5241;68.6526;61.844;50.0;97.2305;99.625;59.7546;96.1978;48.8352;60.2322;44.7616;34.5128;39.1067;48.4952;57.3745;62.5314;39.3211;52.3313;74.1833;23.2496;40.4383;47.046;29.169;48.0129;50.1185;59.4495;1.0063;34.2339;54.6296;9.1486;0.4717
69.2377;54.3008;50.0;63.0245;67.1122;72.8384;67.1643;48.9932;27.0762;59.2477;51.6521;57.6571;103.6956;58.2977;46.3236;67.7758;36.2685;122.8273;44.571;9.7915;0.0582;40.5135;53.4954;53.6048;37.5347;41.8622;43.5769;30.4734;40.5873;6.3934;52.3077;6.7047;31.5871;7.8329;21.3479;26.9238
51.1034;50.0;20.0946;1.8612;64.2584;73.6176;64.4818;63.6705;42.1467;50.3671;50.2661;67.139;0.1183;48.624;47.4098;53.7356;55.2929;72.314;48.6133;50.0;55.869;52.7791;55.8843;68.222;64.0138;39.706;46.0166;42.1208;43.3826;50.0;48.618;4.0744;14.5643;62.412;40.0431;8.3256
51.3309;50.0;68.5497;121.4286;59.8988;58.5365;54.1315;70.6438;52.542;50.0;81.5232;46.0913;12.1954;58.7504;48.3804;46.1188;44.6354;50.0;55.5258;25.423;15.9865;45.927;19.523;37.9059;56.1875;48.5938;48.1103;11.869;48.427;110.571;35.1863;72.8994;0.4157;50.0;22.0082;57.8326
133.6151;67.9249;65.2451;72.6183;72.3095;77.4287;52.0088;39.0814;97.1053;50.3366;21.3424;53.4591;50.5536;48.2214;49.9632;60.6693;64.2572;31.9847;32.5836;51.1556;65.0052;50.0361;36.0391;45.7798;27.3723;46.4463;47.1405;44.4773;40.8907;58.0839;49.8617;49.6253;23.6866;16.9082;31.4344;50.0
58.2892;62.659;56.0806;10.3022;72.4038;78.8331;74.5833;77.4562;51.8893;50.1202;78.6682;52.1274;40.4129;27.7568;56.9787;52.2867;55.0106;54.9111;59.5988;60.0336;76.4504;65.1658;62.0746;56.4344;51.3818;40.1226;36.946;37.1423;48.0171;0.0;3.5982;3.5188;0.0;47.3508;12.1538;27.4938
69.3512;57.5089;31.3001;107.885;60.3166;45.6016;71.248;74.6609;28.197;55.2518;55.6718;49.869;0.2494;52.1859;47.7022;45.0107;45.7745;50.0;1.9109;50.0;81.3771;50.4739;43.0795;50.9446;88.4257;48.791;42.2044;20.2158;44.9454;16.6726;48.4994;84.5376;27.3872;50.0;2.4303;50.0
62.4237;167.2922;69.1729;214.3869;66.2701;77.9804;64.0232;61.0437;52.1379;50.0;115.2257;55.2229;50.0;40.0384;59.4823;61.8279;62.0287;30.5303;53.842;25.8758;50.3779;42.8308;19.5968;25.6779;50.1184;44.0468;42.6331;10.6699;38.8451;6.3781;3.1777;10.3168;5.11;5.7556;35.5275;12.7209
102.9831;57.1567;71.7579;51.9186;72.7144;47.633;67.9114;74.6755;50.1176;50.1178;100.8123;48.0462;50.245;66.6219;48.3414;45.2665;40.8061;53.3603;60.4816;38.8743;82.4923;49.4334;37.1426;80.4557;77.514;25.2035;48.0839;47.7335;39.7113;49.625;0.0859;1.2337;50.6289;47.8368;73.0817;50.0
104.5686;15.3867;93.0638;60.9224;78.3559;77.1938;75.1554;10.7186;84.7244;75.889;51.6543;47.0519;0.0279;48.0436;39.0909;43.3866;41.2307;54.4658;29.839;50.0;77.0731;46.8515;64.9067;13.6935;27.591;42.3951;44.7286;34.859;41.3484;31.5287;48.5355;1.8899;7.1617;47.5259;9.6224;54.6408
71.9236;110.6674;66.22;50.0;74.784;77.3513;57.9029;74.4119;15.873;50.0;30.2766;16.6016;50.0;56.8168;55.5191;45.4993;42.3516;40.5915;32.3971;51.4824;2.4517;43.4345;50.2122;27.4022;54.5654;33.9348;35.8171;58.7044;62.9537;37.0614;20.7827;21.7867;2.7139;101.1673;10.1712;50.0
67.9667;50.4742;114.5888;165.2469;65.7922;71.2404;78.7926;46.9564;66.3226;59.6448;23.6176;54.2639;6.4579;53.538;44.0283;41.3055;66.6133;50.1294;58.9197;33.4039;48.3839;41.9031;48.1946;40.1708;30.0777;40.7178;52.6103;55.8639;39.9351;6.9404;39.6003;0.1582;50.0;119.0307;52.5078;50.0
50.0;50.0;85.0597;0.6046;75.4061;66.0362;61.9379;76.0544;87.8933;50.0;60.9201;53.0047;66.0653;52.3836;48.4913;64.4673;50.8648;51.5928;57.9763;49.347;35.6844;39.1129;48.3784;62.2564;50.1176;39.508;44.214;47.3591;43.6931;61.1373;48.5305;12.3905;7.3329;50.0;14.3624;54.2809
59.5556;3.571;59.5952;50.0;53.0395;47.1292;62.6141;75.84;87.922;60.7777;117.9547;75.8751;50.0;53.2408;41.741;40.4106;46.1842;41.5783;11.6988;30.7404;2.8868;70.1635;45.0366;56.3841;50.4722;46.3208;45.3857;36.6496;41.4846;54.1852;56.2446;28.0043;0.1185;7.2497;0.0;7.33
82.0998;64.64;72.2698;110.3546;67.5177;65.0345;80.0227;68.9989;100.4979;61.4012;2.9933;42.0685;54.373;48.0761;51.4638;64.9168;49.7807;56.4953;62.3478;56.9444;76.9206;36.6336;46.572;56.3758;67.1913;52.4966;39.2023;57.4846;37.3639;46.1492;25.2967;0.7564;2.4473;16.3642;11.5741;51.5346
55.7287;0.051;189.1505;50.0;67.611;67.3614;44.0124;40.1059;75.0773;70.2123;8.381;63.8547;52.7622;61.6039;52.105;50.8839;61.5795;46.4019;60.3413;22.644;48.6966;40.2914;54.6935;39.2688;37.4695;54.8415;43.5923;72.092;47.3978;15.4839;26.9903;50.0;86.1888;47.2501;17.6333;12.1006
103.335;64.7058;50.0389;50.0;66.8638;79.6781;62.957;77.9746;51.5661;74.9255;0.5833;69.6997;63.3714;54.6175;58.4048;43.8524;53.1315;22.8322;25.6961;107.4184;51.2391;41.98;31.2401;77.1685;50.0;53.1605;41.2667;36.4843;27.2163;50.0;32.2837;9.7012;56.385;52.1303;69.3002;97.2492
60.4976;55.9396;80.0415;117.4291;75.5168;76.2783;73.4054;76.341;50.3673;60.8112;66.5397;55.0693;53.8451;66.5125;48.6132;59.108;51.8456;50.0;57.0633;39.1728;45.0826;41.3852;48.6814;55.2391;17.7739;34.544;41.4966;48.6191;37.5714;50.7675;31.7598;0.2718;50.0;3.824;0.7869;8.0519
96.5117;122.0824;52.2158;114.4175;51.6805;66.0513;67.0739;70.4649;50.5908;52.4741;51.0271;68.2714;0.1177;47.4487;47.2918;51.1735;57.2794;43.3858;45.4942;65.5683;41.7282;43.6684;39.8694;50.0;10.5178;42.4172;43.292;64.4356;48.989;58.1152;48.719;0.7959;3.9711;50.0;34.7931;3.1257
21.2724;121.899;53.1926;11.2913;52.1837;64.6386;72.853;75.5152;50.4472;57.1122;52.1622;51.7243;105.6284;55.4054;54.8851;60.156;47.3092;36.0524;43.6384;31.1836;47.6643;31.2311;48.2468;51.7155;40.1118;42.2988;40.9366;52.0058;47.5251;13.4461;44.6558;50.2354;51.9388;0.1183;38.1932;12.0042
61.666;119.2257;50.0;52.7984;65.5245;66.3906;64.2879;81.9096;50.0;59.8768;50.0;58.7887;50.8489;56.2878;59.1745;35.0081;39.6699;48.672;71.7077;21.2529;70.329;42.5503;60.6467;49.125;53.8329;46.5504;40.4674;8.2105;27.6955;88.0207;48.6285;48.1691;73.9215;50.0;33.8786;26.9925
15.9659;64.0896;44.0485;1.0083;69.4523;70.7206;54.8448;69.0959;61.546;50.0;59.097;58.1687;115.0652;56.9026;42.5948;49.2308;48.6181;30.8199;46.6344;60.0715;77.1795;55.5941;48.4987;56.9853;35.1792;41.4939;43.3272;59.5088;50.3234;0.0;48.6203;49.625;0.0;66.8946;51.7278;1.2502
